31274000,710300,710300,710300,710300,100,0
31278000,710500,710500,710500,710500,1000,0
31282000,710500,710500,710500,710500,200,0
31284000,710500,710500,710500,710500,300,0
31291000,710500,710500,710500,710500,400,0
31292000,710600,710600,710600,710600,100,0
31294000,710500,710500,710500,710500,500,0
31304000,710900,710900,710900,710900,100,0
31307000,710600,710600,710600,710600,100,0
31318000,711000,711000,711000,711000,1000,0
31320000,711000,711000,711000,711000,100,0
31330000,710600,710600,710600,710600,2000,0
31331000,710500,710500,710500,710500,1000,0
31336000,710500,710500,710500,710500,500,0
31347000,710500,710500,710500,710500,250,0
31356000,710000,710000,710000,710000,500,0
31357000,710000,710000,710000,710000,100,0
31370000,709900,709900,709900,709900,200,0
31379000,710000,710000,710000,710000,615,0
31380000,710000,710000,710000,710000,200,0
31384000,710000,710000,710000,710000,100,0
31389000,710100,710100,710100,710100,100,0
31391000,710500,710500,710300,710300,350,0
31406000,710100,710100,710000,710000,500,0
31411000,710800,711000,710800,711000,463,0
31431000,710000,710000,710000,710000,300,0
31434000,710000,710000,710000,710000,200,0
31444000,710500,710500,710500,710500,1000,0
31446000,710000,710000,710000,710000,100,0
31447000,710000,710000,709600,709600,1202,0
31453000,710000,710000,710000,710000,300,0
31455000,710000,710000,710000,710000,385,0
31480000,710600,710600,710600,710600,100,0
31484000,711000,711000,710600,710600,1000,0
31485000,710500,710500,710500,710500,200,0
31512000,710500,710600,710500,710600,1050,0
31523000,711000,711000,710900,710900,602,0
31524000,711000,711000,711000,711000,2500,0
31527000,710500,710500,710000,710000,1000,0
31531000,710500,710500,710500,710500,100,0
31542000,710100,710100,710100,710100,200,0
31544000,710000,710000,710000,710000,1000,0
31545000,710000,710000,710000,710000,300,0
31546000,710000,710000,710000,710000,1225,0
31547000,710000,710000,710000,710000,300,0
31548000,710000,710000,709800,710000,2375,0
31551000,710100,710100,710100,710100,1000,0
31556000,710100,710100,710100,710100,200,0
31557000,710100,710100,710100,710100,2500,0
31558000,710100,710100,710000,710000,1100,0
31566000,710000,710000,710000,710000,950,0
31569000,710000,710000,710000,710000,1600,0
31574000,710000,710000,710000,710000,100,0
31575000,710000,710000,710000,710000,100,0
31590000,710400,710400,710400,710400,100,0
31592000,710500,710500,710000,710000,2000,0
31593000,710000,710000,710000,710000,700,0
31608000,710000,710000,710000,710000,250,0
31626000,710000,710000,710000,710000,100,0
31627000,710000,710000,710000,710000,350,0
31632000,710000,710000,709900,709900,1600,0
31633000,709600,709600,709600,709600,300,0
31639000,709600,709600,709600,709600,100,0
31654000,710400,710400,710400,710400,100,0
31672000,710000,710000,710000,710000,300,0
31673000,710000,710000,710000,710000,300,0
31674000,710000,710000,710000,710000,400,0
31676000,710000,710000,710000,710000,700,0
31692000,710400,710400,710400,710400,250,0
31697000,710400,710400,710400,710400,900,0
31699000,710400,710400,710400,710400,100,0
31700000,710000,710000,710000,710000,500,0
31701000,710000,710000,710000,710000,300,0
31702000,710000,710000,710000,710000,100,0
31705000,710000,710000,710000,710000,200,0
31725000,710400,710500,710400,710500,450,0
31738000,710000,710000,710000,710000,800,0
31743000,710000,710000,710000,710000,100,0
31768000,710000,710000,710000,710000,200,0
31776000,710000,710000,710000,710000,300,0
31778000,710000,710000,710000,710000,100,0
31791000,710500,710500,710500,710500,101,0
31793000,710000,710000,710000,710000,104,0
31804000,710000,710000,710000,710000,200,0
31808000,710000,710000,710000,710000,100,0
31817000,710000,710000,709700,709700,750,0
31823000,710000,710000,710000,710000,396,0
31825000,710500,710500,710500,710500,234,0
31839000,710000,710000,710000,710000,200,0
